"TimeEntryID","TimeEntryDatasourceID","TimeEntrySourceID","TimeEntryMatterID","TimeEntryStaffID","TimeEntryName","TimeEntryDate","TimeEntryMonth","TimeEntryQuarter","TimeEntryYear","TimeEntryAmount","TimeEntryRate","TimeEntryGross","TimeEntryStatus","TimeEntryPayable","TimeEntryIsActive","TimeEntryUpdatedDatetime","TotalBilledToDate","TotalPaidToDate","TimeEntryBilledAmount","TimeEntryInvoiceID","Staff","MatterType","TransactionPaymentAmount","LastPaymentDate","CTimeEntryPayable","TotalPaymentPayable","TimeEntryBreakDown","TotalPayout"
"1~BE5F5B1FD27DA618","1","BE5F5B1FD27DA618","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Finalize responses to request for admission, email opposing counsel regarding the same; Review email correspondence regarding AQT settlement, confer regarding the same, confirm final contains no additional revisions, cordinate execution; Review leases and amendments to leases regarding Market Hall lease in order to advise regarding rent analysis; Review","2024-09-05","9","3","2024","4.2","350.0","1470.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","594.68","H4A2BB22B440B472","CAJ","2","15000.0","2024-09-05","594.68","6000.0","0.0399","239.4"
"1~BE731B1AADC8F894","1","BE731B1AADC8F894","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review E Morris materials.","2025-08-04","8","3","2025","0.4","400.0","160.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","44.1","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","44.1","6000.0","0.0029","17.4"
"1~BE7BCB2C6B1F3407","1","BE7BCB2C6B1F3407","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review potential impactful legislation relating to taxes in WA; teleconference with client regarding the same; Review emails regarding Oracle agreement and update strategy memo; Efforts to reach Environmental Services of WA regarding Tacoma FD bill, draft note to file regarding the same. ","2025-03-04","3","1","2025","1.2","350.0","420.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","290.46","H151FB31DE0FD393","CAJ","2","15000.0","2025-03-04","290.46","6000.0","0.0183","109.8"
"1~BE89DB2331291601","1","BE89DB2331291601","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review and assess L Boyd email regarding Northgate taxes.  Meeting on Tanasbourne lease.","2024-10-03","10","4","2024","3.4","400.0","1360.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","930.44","HEBACB2817B80480","JRJ","2","15000.0","2024-10-03","930.44","6000.0","0.062","372.0"
"1~BE8A8B307F501456","1","BE8A8B307F501456","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Rely to ASCEND email.  Review OFAC form.","2025-05-19","5","2","2025","0.4","400.0","160.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","93.61","H591BB31D8C4D509","JRJ","2","15000.0","2025-05-19","93.61","6000.0","0.0031","18.6"
"1~BE8F5B2C2658C859","1","BE8F5B2C2658C859","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review material on Clackamas.  Email client on same.  Email R Perez.  Prep for Perez call.","2025-03-04","3","1","2025","1.3","400.0","520.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","359.61","H151FB31DE0FD393","JRJ","2","15000.0","2025-03-04","359.61","6000.0","0.0227","136.2"
"1~BE9BDB31612E7948","1","BE9BDB31612E7948","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Draft West Jordan lease addendum.","2025-06-05","6","2","2025","3.5","400.0","1400.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","2056.1","HF1A8B32A52DD279","JRJ","2","15000.0","2025-06-05","2056.1","6000.0","0.0803","481.8"
"1~BE9EDB2FDFAD4163","1","BE9EDB2FDFAD4163","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Respond to E Morris regarding Utah.","2025-05-19","5","2","2025","0.8","400.0","320.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","187.17","H591BB31D8C4D509","JRJ","2","15000.0","2025-05-19","187.17","6000.0","0.0063","37.8"
"1~BEA20B1B712A8347","1","BEA20B1B712A8347","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails in preparation to advise regarding roof issue in Tanasbourne; Review emails from client regarding ResQ agreement. ","2025-08-04","8","3","2025","0.4","350.0","140.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","38.59","HD2E5B3471D0F264","CAJ","2","15000.0","2025-08-04","38.59","6000.0","0.0025","15.0"
"1~BEB4FB1AA7AB9777","1","BEB4FB1AA7AB9777","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review leases and respond to email questions on leases.","2025-08-04","8","3","2025","2.3","400.0","920.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","253.6","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","253.6","6000.0","0.0166","99.6"
"1~BEB7CB32716C7177","1","BEB7CB32716C7177","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Email Seattle atty.  Review E Morris comments.  Research same.  Email E Morris.","2025-06-05","6","2","2025","3.2","400.0","1280.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","553.42","HF1A8B32A52DD279","JRJ","2","15000.0","2025-06-05","553.42","6000.0","0.0216","129.6"
"1~BEC12B2175E4F846","1","BEC12B2175E4F846","1~A2543AB03D49B585","1~YE9ADAAF3E254171","10095.000 - Triton Value Partners SW, LLC - GC2 - Work on Termination Notice.","2024-10-11","10","4","2024","5.0","225.0","1125.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","512.2","HEFD1B21754DD798","JER","2","3500.0","2024-10-11","512.2","1400.0","0.1463","204.82"
"1~BEC77B287AD29476","1","BEC77B287AD29476","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Called C Martin regarding Northgate.  Emailed AJ regarding Tanasbourne.","2025-01-03","1","1","2025","0.9","400.0","360.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","99.23","HC1DCB31DFCAA370","JRJ","2","15000.0","2025-01-03","99.23","6000.0","0.0051","30.6"
"1~BED5DB24FDE63252","1","BED5DB24FDE63252","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review multiple emails regarding power outage and next steps for recovering damages, the Northgate Tax issue, and worker's comp laws, update strategy memo regarding the same. ","2024-11-07","11","4","2024","0.5","350.0","175.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","123.91","H1FE5B281147C132","CAJ","2","15000.0","2024-11-07","123.91","6000.0","0.0082","49.2"
"1~BED7DB3226B80204","1","BED7DB3226B80204","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepare for meeting on Management Agreement regarding Mama Bird; Prepare for L10 meeting, draft update to strategy memo; Update strategy memo; Attend L10; Teleconference with client specific to Mama Bird Management Agreement; Teleconference with attorney in WA specific to Northgrate relating to tax issue; Review comprehensive email relating to Tanasbour","2025-06-05","6","2","2025","4.0","400.0","1600.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","691.77","HF1A8B32A52DD279","CAJ","2","15000.0","2025-06-05","691.77","6000.0","0.027","162.0"
"1~BEE38B332EC48446","1","BEE38B332EC48446","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Draft Mama Bird Lease.","2025-08-04","8","3","2025","0.8","400.0","320.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","85.18","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","85.18","6000.0","0.0056","33.6"
"1~BEE5EB210DB42112","1","BEE5EB210DB42112","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review comprehensive emails relating to tax issues in Northgate and HVAC issues in Northgate, update strategy memo. ","2024-09-05","9","3","2024","0.4","350.0","140.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","56.64","H4A2BB22B440B472","CAJ","2","15000.0","2024-09-05","56.64","6000.0","0.0038","22.8"
"1~BEE85B2175A31626","1","BEE85B2175A31626","1~A2543AB03D49B585","1~YE9ADAAF3E254171","10095.000 - Triton Value Partners SW, LLC - GC2 - Work on Termination Notice.","2024-10-11","10","4","2024","5.0","225.0","1125.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","512.2","HEFD1B21754DD798","JER","2","3500.0","2024-10-11","512.2","1400.0","0.1463","204.82"
"1~BEE86B3050B84152","1","BEE86B3050B84152","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review emails.  Phone call regarding Mama Bird","2025-05-19","5","2","2025","1.6","400.0","640.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","374.34","H591BB31D8C4D509","JRJ","2","15000.0","2025-05-19","374.34","6000.0","0.0126","75.6"
"1~BEEB7B1B1EF58602","1","BEEB7B1B1EF58602","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Cintas/Entegra emails and agreement.  Review AQT demand notice.","2025-08-04","8","3","2025","1.2","400.0","480.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","132.31","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","132.31","6000.0","0.0087","52.2"
"1~BEF4DB1A35FB7104","1","BEF4DB1A35FB7104","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Attend L10 meeting.  Review and reply to emails.","2025-08-04","8","3","2025","2.3","400.0","920.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","253.6","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","253.6","6000.0","0.0166","99.6"
"1~BEFD3B2906A32415","1","BEFD3B2906A32415","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Reviewed AI contract and draft email as to same.  Attended L10 meeting.","2025-01-03","1","1","2025","4.3","400.0","1720.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","474.11","HC1DCB31DFCAA370","JRJ","2","15000.0","2025-01-03","474.11","6000.0","0.0247","148.2"
"1~BEFE9B265F4C7540","1","BEFE9B265F4C7540","1~AB9DDB1298358443","1~Y3560B18EA573255","10109.010 - Ascend Hospitality Group - GC2 - Worked on updated list of LLC's for BOI reports.","2024-12-05","12","4","2024","0.9","150.0","135.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","113.0","H5836B281BA27898","ASW","2","15000.0","2024-12-05","113.0","6000.0","0.0075","45.0"
"1~BF041B28E7B86982","1","BF041B28E7B86982","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Drafted email regarding gift cards.","2025-01-03","1","1","2025","0.6","400.0","240.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","66.16","HC1DCB31DFCAA370","JRJ","2","15000.0","2025-01-03","66.16","6000.0","0.0034","20.4"
"1~BF0A0B21700B0692","1","BF0A0B21700B0692","1~A2543AB03D49B585","1~YE9ADAAF3E254171","10095.000 - Triton Value Partners SW, LLC - GC2 - Work on Termination Notice.","2024-10-11","10","4","2024","3.0","225.0","675.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","307.29","HEFD1B21754DD798","JER","2","3500.0","2024-10-11","307.29","1400.0","0.0877","122.78"
"1~BF17AB2ABAD07246","1","BF17AB2ABAD07246","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepare for executive meeting, update strategy memo and circulate; Attend L10 meeting; Review emails regarding Stanford tax issue at Northgate; Email regarding immigration issue; update strategy memo. ","2025-02-06","2","1","2025","2.3","350.0","805.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","221.9","HF08FB31D537E998","CAJ","2","15000.0","2025-02-06","221.9","6000.0","0.0407","244.2"
"1~BF22AB339734D286","1","BF22AB339734D286","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review J Frederick remarks.  Phone call with E Morris.  Start revisions to MB documents.","2025-08-04","8","3","2025","4.6","400.0","1840.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","489.8","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","489.8","6000.0","0.0322","193.2"
"1~BF32FB24BD6D1491","1","BF32FB24BD6D1491","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Work on independent contract agreement, update strategy memo regarding the same.","2024-11-07","11","4","2024","0.5","350.0","175.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","123.91","H1FE5B281147C132","CAJ","2","15000.0","2024-11-07","123.91","6000.0","0.0082","49.2"
"1~BF3D5B2C21F45775","1","BF3D5B2C21F45775","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Email E Morris regarding workers' comp reform.  Attend L10 meeting.","2025-03-04","3","1","2025","2.4","400.0","960.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","663.9","H151FB31DE0FD393","JRJ","2","15000.0","2025-03-04","663.9","6000.0","0.0419","251.4"
"1~BF420B28E36DC877","1","BF420B28E36DC877","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Reviewed emails regarding new AI program for use at Ascend Steak and Sushi and proposed agreement, updated strategy memo; Conferred regarding hearing strategy for H. Cole hearing.","2025-01-03","1","1","2025","0.6","350.0","210.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","57.89","HC1DCB31DFCAA370","CAJ","2","15000.0","2025-01-03","57.89","6000.0","0.003","18.0"
"1~BF552B20CF80A766","1","BF552B20CF80A766","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Analyze Motion for Summary Judgment in preparation to draft summary of proposed responses; Draft email to client regarding 30(b)(6) deposition; Review emails regarding Canon printer settlement, update strategy memo regarding the same; Teleconference with W. Backholm, L. Morris and J. Johnson regarding lease situation in Tanasbourne and Northpark; Review","2024-09-05","9","3","2024","2.5","350.0","875.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","353.98","H4A2BB22B440B472","CAJ","2","15000.0","2024-09-05","353.98","6000.0","0.0237","142.2"
"1~BF58CB2C6E36C295","1","BF58CB2C6E36C295","1~AB9DDB1298358443","1~YE1FEB1F470C1607","10109.010 - Ascend Hospitality Group - GC2 - Located additional resources on I-9 Audits and immigration enforcement. required procedures, and related legislation. ","2025-03-04","3","1","2025","1.0","175.0","175.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","121.02","H151FB31DE0FD393","GNS","2","15000.0","2025-03-04","121.02","6000.0","0.0076","45.6"
"1~BF606B26498F4469","1","BF606B26498F4469","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Email C Martin regarding Northgate.  Review Northgate notes.  Review email.  Email surrender form.","2024-12-05","12","4","2024","1.7","400.0","680.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","569.2","H5836B281BA27898","JRJ","2","15000.0","2024-12-05","569.2","6000.0","0.0379","227.4"
"1~BF61EB2DC61C6748","1","BF61EB2DC61C6748","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Attend L10 and present legal update, revise strategy memo, attend teleconference with client to specifically discuss on-going issues with Northgate, Tanasbourne, IP issues for Mama Bird and Ascend Lease issues, update strategy memo accordingly. ","2025-04-04","4","2","2025","2.0","350.0","700.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","337.73","H378AB31D3C56581","CAJ","2","15000.0","2025-04-04","337.73","6000.0","0.0225","135.0"
"1~BF6D5B2356FC2341","1","BF6D5B2356FC2341","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Edit Tanasbourne lease.  Email AJ Barnett regarding Tanasbourne roof.  Email client on roof.","2024-10-03","10","4","2024","1.2","400.0","480.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","328.39","HEBACB2817B80480","JRJ","2","15000.0","2024-10-03","328.39","6000.0","0.0218","130.8"
"1~BF769B1E1C8C3402","1","BF769B1E1C8C3402","1~A2543AB03D49B585","1~YE9ADAAF3E254171","10095.000 - Triton Value Partners SW, LLC - GC2 - General work; work on termination agreements and BOA.","2024-09-04","9","3","2024","5.0","225.0","1125.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","1400.0","H27C2B1FCE8F1582","JER","2","3500.0","2024-09-04","1400.0","1400.0","0.4","560.0"
"1~BF770B24E1AE4730","1","BF770B24E1AE4730","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review correspondence regarding next steps for obtaining damage payments due to power outage at Ascend, update strategy memo; Prepare for call with VP of Bankruptcy for Simone Group; Teleconference with VP and J. Johnson regarding back tax issue at Stanford's Northgate location, update strategy memo; Review emails from client relating to FD closures.  ","2024-11-07","11","4","2024","1.1","350.0","385.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","272.6","H1FE5B281147C132","CAJ","2","15000.0","2024-11-07","272.6","6000.0","0.0181","108.6"
"1~BF8B0B3246680199","1","BF8B0B3246680199","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Revise management agreement and MB documents generally.","2025-06-05","6","2","2025","5.6","400.0","2240.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","968.48","HF1A8B32A52DD279","JRJ","2","15000.0","2025-06-05","968.48","6000.0","0.0378","226.8"
"1~BFA86B281E9F7260","1","BFA86B281E9F7260","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepare for L10, high level executive strategy meeting, draft memo and email to client regarding the same; Strategize regarding worker's compensation claim and hearing; Attend L10 meeting and present legal update; Update strategy memo accordingly. ","2025-01-03","1","1","2025","2.5","350.0","875.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","4807.69","HC1DCB31DFCAA370","CAJ","2","15000.0","2025-01-03","4807.69","6000.0","0.2513","1507.8"
"1~BFAFDB21F26E2758","1","BFAFDB21F26E2758","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Work on strategy for percentage rent clauses in leases, confer regarding the same, update strategy memo regarding the same.","2024-10-03","10","4","2024","0.6","350.0","210.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","143.67","HEBACB2817B80480","CAJ","2","15000.0","2024-10-03","143.67","6000.0","0.0095","57.0"
"1~BFC1EB259BB6C484","1","BFC1EB259BB6C484","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Ascend lease as to subrogation.  Email E Morris on same.","2024-12-05","12","4","2024","2.4","400.0","960.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","803.57","H5836B281BA27898","JRJ","2","15000.0","2024-12-05","803.57","6000.0","0.0535","321.0"
